classification,emploi,departement,qualification,Actual Salary,Actual Salary Class,Predicted Salary,Predicted Salary Class
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,660000.0,high,832149.0,high
1,220,2,1,1110000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,1053234.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,525000.0,high,832149.0,high
1,220,2,1,765000.0,high,832149.0,high
1,220,2,1,766867.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,715773.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,956500.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,858802.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,960684.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,756496.0,high,832149.0,high
1,220,2,1,690204.0,high,832149.0,high
1,220,2,1,1190000.0,high,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,555000.0,high,832149.0,high
1,220,2,1,783750.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,960684.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1273913.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,846000.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,674856.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,801000.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
1,220,2,1,715773.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,660000.0,high,832149.0,high
1,220,2,1,825030.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,801000.0,high,832149.0,high
1,220,2,1,953245.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,1021872.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,475000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,960684.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,715773.0,high,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,909606.0,high,832149.0,high
1,220,2,1,846000.0,high,832149.0,high
1,220,2,1,846000.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,555000.0,high,832149.0,high
1,220,2,1,1301817.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,909606.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,953226.0,high,832149.0,high
1,220,2,1,1086700.0,high,832149.0,high
1,220,2,1,835141.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,756190.0,high,832149.0,high
1,220,2,1,908270.0,high,832149.0,high
1,220,2,1,1190000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,715773.0,high,832149.0,high
1,220,2,1,961153.0,high,832149.0,high
1,220,2,1,1003723.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1176600.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,660000.0,high,832149.0,high
1,220,2,1,1190000.0,high,832149.0,high
1,155,3,1,700000.0,high,760677.3125,high
1,148,3,1,1198035.0,high,755573.875,high
1,148,3,1,1301817.0,high,755573.875,high
1,148,3,1,1525375.0,high,755573.875,high
1,157,3,1,890000.0,high,762202.3125,high
1,157,3,1,940000.0,high,762202.3125,high
1,157,3,1,1030000.0,high,762202.3125,high
1,157,3,1,940000.0,high,762202.3125,high
1,157,3,1,940000.0,high,762202.3125,high
1,157,3,1,940000.0,high,762202.3125,high
1,157,3,1,890000.0,high,762202.3125,high
1,157,3,1,1207500.0,high,762202.3125,high
1,157,3,1,999000.0,high,762202.3125,high
1,157,3,1,940000.0,high,762202.3125,high
1,120,3,1,1534374.0,high,739409.5,high
1,117,3,1,893964.0,high,737834.875,high
1,117,3,1,892500.0,high,737834.875,high
1,10,0,1,712800.0,high,1101524.0,high
1,10,0,1,686400.0,high,1101524.0,high
1,10,0,1,686400.0,high,1101524.0,high
1,5,0,1,1459422.0,high,1104528.25,high
1,5,0,1,727400.0,high,1104528.25,high
1,5,0,1,2302300.0,high,1104528.25,high
1,116,0,1,1738667.0,high,1072109.0,high
1,116,0,1,1615776.0,high,1072109.0,high
1,48,0,1,552900.0,high,1080807.25,high
1,48,0,1,644456.0,high,1080807.25,high
1,213,0,1,1038995.0,high,1085244.25,high
1,119,0,1,855903.0,high,1071953.75,high
1,119,0,1,716474.0,high,1071953.75,high
1,119,0,1,870093.0,high,1071953.75,high
1,119,0,1,1008525.0,high,1071953.75,high
1,119,0,1,906400.0,high,1071953.75,high
1,119,0,1,880438.0,high,1071953.75,high
1,119,0,1,1868334.0,high,1071953.75,high
1,119,0,1,763976.0,high,1071953.75,high
1,119,0,1,1207500.0,high,1071953.75,high
1,119,0,1,965580.0,high,1071953.75,high
1,119,0,1,802830.0,high,1071953.75,high
1,119,0,1,972626.0,high,1071953.75,high
1,119,0,1,1170335.0,high,1071953.75,high
1,119,0,1,1060117.0,high,1071953.75,high
1,119,0,1,1259076.0,high,1071953.75,high
1,119,0,1,825000.0,high,1071953.75,high
1,119,0,1,1067317.0,high,1071953.75,high
1,119,0,1,1135393.0,high,1071953.75,high
1,119,0,1,851905.0,high,1071953.75,high
1,119,0,1,1207500.0,high,1071953.75,high
1,119,0,1,1273913.0,high,1071953.75,high
1,119,0,1,806958.0,high,1071953.75,high
1,119,0,1,735680.0,high,1071953.75,high
1,119,0,1,830176.0,high,1071953.75,high
1,119,0,1,1018191.0,high,1071953.75,high
1,119,0,1,1171636.0,high,1071953.75,high
1,119,0,1,785534.0,high,1071953.75,high
1,119,0,1,668495.0,high,1071953.75,high
1,119,0,1,785804.0,high,1071953.75,high
1,119,0,1,709380.0,high,1071953.75,high
1,119,0,1,729648.0,high,1071953.75,high
1,119,0,1,1082936.0,high,1071953.75,high
1,119,0,1,974820.0,high,1071953.75,high
1,119,0,1,822984.0,high,1071953.75,high
1,119,0,1,822984.0,high,1071953.75,high
1,119,0,1,822984.0,high,1071953.75,high
1,119,0,1,1207500.0,high,1071953.75,high
1,119,0,1,753399.0,high,1071953.75,high
1,119,0,1,893987.0,high,1071953.75,high
1,119,0,1,641440.0,high,1071953.75,high
1,119,0,1,767614.0,high,1071953.75,high
1,119,0,1,785667.0,high,1071953.75,high
1,119,0,1,785534.0,high,1071953.75,high
1,119,0,1,735680.0,high,1071953.75,high
1,119,0,1,661991.0,high,1071953.75,high
1,119,0,1,1301500.0,high,1071953.75,high
1,119,0,1,768275.0,high,1071953.75,high
1,119,0,1,716136.0,high,1071953.75,high
1,119,0,1,808250.0,high,1071953.75,high
1,119,0,1,763976.0,high,1071953.75,high
1,119,0,1,787992.0,high,1071953.75,high
1,119,0,1,1155868.0,high,1071953.75,high
1,119,0,1,670259.0,high,1071953.75,high
1,119,0,1,773388.0,high,1071953.75,high
1,119,0,1,708032.0,high,1071953.75,high
1,119,0,1,714122.0,high,1071953.75,high
1,119,0,1,753399.0,high,1071953.75,high
1,119,0,1,732076.0,high,1071953.75,high
1,119,0,1,1207500.0,high,1071953.75,high
1,33,0,1,763950.0,high,1087727.375,high
1,33,0,1,789721.0,high,1087727.375,high
1,33,0,1,747936.0,high,1087727.375,high
1,33,0,1,770975.0,high,1087727.375,high
1,33,0,1,781394.0,high,1087727.375,high
1,33,0,1,661716.0,high,1087727.375,high
1,33,0,1,758123.0,high,1087727.375,high
1,33,0,1,708032.0,high,1087727.375,high
1,39,0,1,708032.0,high,1084534.875,high
1,39,0,1,708032.0,high,1084534.875,high
1,39,0,1,592054.0,high,1084534.875,high
1,39,0,1,1243725.0,high,1084534.875,high
1,39,0,1,743434.0,high,1084534.875,high
1,39,0,1,1106637.0,high,1084534.875,high
1,132,0,1,646702.0,high,1071646.0,high
1,132,0,1,751583.0,high,1071646.0,high
1,132,0,1,660533.0,high,1071646.0,high
1,44,0,1,1051783.0,high,1082322.5,high
1,44,0,1,739179.0,high,1082322.5,high
1,38,0,1,915464.0,high,1085012.5,high
1,152,0,1,809039.0,high,1071544.125,high
1,152,0,1,912786.0,high,1071544.125,high
1,152,0,1,858000.0,high,1071544.125,high
1,152,0,1,686400.0,high,1071544.125,high
1,152,0,1,742000.0,high,1071544.125,high
1,152,0,1,1353872.0,high,1071544.125,high
1,152,0,1,1041000.0,high,1071544.125,high
1,152,0,1,1207500.0,high,1071544.125,high
1,152,0,1,1273913.0,high,1071544.125,high
1,152,0,1,866731.0,high,1071544.125,high
1,152,0,1,1132217.0,high,1071544.125,high
1,152,0,1,1207500.0,high,1071544.125,high
1,152,0,1,706200.0,high,1071544.125,high
1,152,0,1,936000.0,high,1071544.125,high
1,152,0,1,686400.0,high,1071544.125,high
1,152,0,1,686400.0,high,1071544.125,high
1,152,0,1,772500.0,high,1071544.125,high
1,35,0,1,814303.0,high,1086539.375,high
1,35,0,1,632578.0,high,1086539.375,high
1,200,0,1,1207500.0,high,1081986.125,high
1,151,0,1,723160.0,high,1071492.25,high
1,151,0,1,848670.0,high,1071492.25,high
1,151,0,1,848653.0,high,1071492.25,high
1,151,0,1,863351.0,high,1071492.25,high
1,151,0,1,863351.0,high,1071492.25,high
1,62,0,1,1496556.0,high,1076909.0,high
1,46,0,1,1221156.0,high,1081550.375,high
1,46,0,1,1023000.0,high,1081550.375,high
1,202,0,1,1554413.0,high,1082480.375,high
1,40,0,1,749426.0,high,1084072.0,high
1,66,0,1,718244.0,high,1075853.25,high
1,34,0,1,1460866.0,high,1087131.5,high
1,124,0,1,2009600.0,high,1071819.25,high
1,124,0,1,1361500.0,high,1071819.25,high
1,73,0,1,1054237.0,high,1074841.125,high
1,32,0,1,795351.0,high,1088326.0,high
1,71,2,0,525000.0,high,641901.5,high
1,31,2,0,487116.0,high,658698.75,high
1,220,2,0,700000.0,high,715233.25,high
1,220,2,0,700000.0,high,715233.25,high
1,220,2,0,660000.0,high,715233.25,high
1,220,2,0,700000.0,high,715233.25,high
1,220,2,0,472500.0,medium,715233.25,high
1,220,2,0,630000.0,high,715233.25,high
1,148,3,0,1301817.0,high,666992.125,high
1,148,3,0,1721444.0,high,666992.125,high
1,148,3,0,1592328.0,high,666992.125,high
3,220,2,10,2369950.0,high,858625.0,high
3,220,2,10,2036988.0,high,858625.0,high
3,220,2,10,1886100.0,high,858625.0,high
3,220,2,10,2402100.0,high,858625.0,high
3,220,2,10,2209559.0,high,858624.9375,high
3,220,2,10,1729156.0,high,858624.9375,high
3,139,2,10,913100.0,high,825499.9375,high
3,139,2,10,864350.0,high,825499.9375,high
3,139,2,10,1476770.0,high,825499.9375,high
3,139,2,10,1368100.0,high,825499.9375,high
3,139,2,10,1313400.0,high,825499.9375,high
3,139,2,10,1476454.0,high,825499.9375,high
3,139,2,10,2033300.0,high,825499.9375,high
3,139,2,10,1313300.0,high,825499.9375,high
3,139,2,10,1313400.0,high,825499.9375,high
3,139,2,10,1311400.0,high,825499.9375,high
3,139,2,10,1506968.0,high,825499.9375,high
3,139,2,10,2340897.0,high,825499.9375,high
3,139,2,10,1518832.0,high,825499.9375,high
3,139,2,10,1479338.0,high,825499.9375,high
3,139,2,10,1368100.0,high,825499.9375,high
3,139,2,10,1313500.0,high,825499.9375,high
3,139,2,10,1313300.0,high,825499.9375,high
3,139,2,10,1476633.0,high,825499.9375,high
3,139,2,10,1313400.0,high,825499.9375,high
3,139,2,10,1444850.0,high,825499.9375,high
3,139,2,10,1328700.0,high,825499.9375,high
3,139,2,10,2030100.0,high,825499.9375,high
3,139,2,10,2033300.0,high,825499.9375,high
3,53,0,10,2036988.0,high,1294743.0,high
3,53,0,10,1719396.0,high,1294743.0,high
3,53,0,10,1985120.0,high,1294743.0,high
3,122,0,10,1037800.0,high,1309715.625,high
3,122,0,10,670200.0,high,1309715.625,high
3,122,0,10,1806452.0,high,1309715.625,high
3,122,0,10,1444850.0,high,1309715.625,high
3,136,0,10,1611200.0,high,1312753.5,high
3,159,0,10,1751530.0,high,1317744.25,high
3,159,0,10,2030100.0,high,1317744.25,high
3,183,0,10,4009705.0,high,1322952.125,high
3,183,0,10,3651850.0,high,1322952.125,high
3,183,0,10,3374186.0,high,1322952.125,high
3,183,0,10,4162534.0,high,1322952.125,high
3,201,0,10,4712370.0,high,1326858.0,high
3,90,0,10,1968348.0,high,1302771.75,high
3,90,0,10,1886400.0,high,1302771.75,high
3,123,0,10,1330500.0,high,1309932.625,high
0,220,2,3,846000.0,high,1878963.75,high
0,133,2,3,1441610.0,high,1873168.75,high
0,133,2,3,2256889.0,high,1873168.75,high
0,133,2,3,2178353.0,high,1873168.75,high
0,133,2,3,1436282.0,high,1873168.75,high
0,64,2,3,1255480.0,high,1868573.25,high
0,64,2,3,2170000.0,high,1868573.25,high
0,64,2,3,2072521.0,high,1868573.25,high
0,64,2,3,1850560.0,high,1868573.25,high
0,148,3,3,1287840.0,high,1778394.5,high
0,148,3,3,1592328.0,high,1778394.5,high
0,148,3,3,1218500.0,high,1778394.5,high
0,148,3,3,1430933.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,1430933.0,high,1778394.5,high
0,148,3,3,1433095.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,1850500.0,high,1778394.5,high
0,148,3,3,2655800.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,1592328.0,high,1778394.5,high
0,148,3,3,1592328.0,high,1778394.5,high
0,148,3,3,1721444.0,high,1778394.5,high
0,148,3,3,1850560.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,1665504.0,high,1778394.5,high
0,148,3,3,1430933.0,high,1778394.5,high
0,148,3,3,1721444.0,high,1778394.5,high
0,148,3,3,2244329.0,high,1778394.5,high
0,148,3,3,2059700.0,high,1778394.5,high
0,148,3,3,2290102.0,high,1778394.5,high
0,148,3,3,1665500.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,1430933.0,high,1778394.5,high
0,148,3,3,1592328.0,high,1778394.5,high
0,148,3,3,1850560.0,high,1778394.5,high
0,148,3,3,1353890.0,high,1778394.5,high
0,148,3,3,1592328.0,high,1778394.5,high
0,148,3,3,1430933.0,high,1778394.5,high
0,148,3,3,1850560.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,2121491.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,1433095.0,high,1778394.5,high
0,148,3,3,1850560.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,1850560.0,high,1778394.5,high
0,148,3,3,1430933.0,high,1778394.5,high
0,148,3,3,2288600.0,high,1778394.5,high
0,148,3,3,2036265.0,high,1778394.5,high
0,148,3,3,1721444.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,1301817.0,high,1778394.5,high
0,148,3,3,1807101.0,high,1778394.5,high
0,148,3,3,1287840.0,high,1778394.5,high
0,148,3,3,2288600.0,high,1778394.5,high
0,148,3,3,1171636.0,high,1778394.5,high
0,148,3,3,2072521.0,high,1778394.5,high
0,148,3,3,2244329.0,high,1778394.5,high
0,148,3,3,485575.0,high,1778394.5,high
0,120,3,3,1304100.0,high,1776529.625,high
0,120,3,3,1304100.0,high,1776529.625,high
0,120,3,3,1503894.0,high,1776529.625,high
0,120,3,3,1685018.0,high,1776529.625,high
0,120,3,3,1697384.0,high,1776529.625,high
0,121,3,3,1267875.0,high,1776596.25,high
0,121,3,3,1229424.0,high,1776596.25,high
0,121,3,3,1419182.0,high,1776596.25,high
0,121,3,3,1337050.0,high,1776596.25,high
0,121,3,3,1385895.0,high,1776596.25,high
0,84,3,3,1995265.0,high,1774246.25,high
0,19,0,3,1719684.0,high,2340225.75,high
0,53,0,3,3308231.0,high,2338465.75,high
0,53,0,3,3308231.0,high,2338465.75,high
0,53,0,3,2801009.0,high,2338465.75,high
0,53,0,3,2414422.0,high,2338465.75,high
0,53,0,3,2332367.0,high,2338465.75,high
0,53,0,3,2288600.0,high,2338465.75,high
0,53,0,3,2124313.0,high,2338465.75,high
0,53,0,3,2763520.0,high,2338465.75,high
0,53,0,3,1692120.0,high,2338465.75,high
0,53,0,3,2288600.0,high,2338465.75,high
0,53,0,3,2245358.0,high,2338465.25,high
0,53,0,3,3393109.0,high,2338465.25,high
0,53,0,3,2463500.0,high,2338465.75,high
0,53,0,3,2613737.0,high,2338465.75,high
0,53,0,3,2801009.0,high,2338465.75,high
0,53,0,3,2764200.0,high,2338465.75,high
0,53,0,3,2020827.0,high,2338465.75,high
0,53,0,3,2281983.0,high,2338465.75,high
0,53,0,3,2146184.0,high,2338465.75,high
0,53,0,3,2017700.0,high,2338465.75,high
0,53,0,3,2508579.0,high,2338465.75,high
0,53,0,3,2018071.0,high,2338465.75,high
0,53,0,3,1334400.0,high,2338465.75,high
0,53,0,3,2947293.0,high,2338465.75,high
0,201,0,3,4216420.0,high,2360637.75,high
0,200,0,3,1785577.0,high,2360420.75,high
0,200,0,3,1267828.0,high,2360420.75,high
0,200,0,3,1112969.0,high,2360420.75,high
0,62,0,3,2309099.0,high,2337999.75,high
0,62,0,3,1226331.0,high,2337999.75,high
0,62,0,3,1987136.0,high,2337999.75,high
0,202,0,3,2117716.0,high,2360854.75,high
0,202,0,3,1079716.0,high,2360854.75,high
0,202,0,3,1850560.0,high,2360854.75,high
0,202,0,3,2221344.0,high,2360854.75,high
0,202,0,3,1001073.0,high,2360854.75,high
0,202,0,3,1360089.0,high,2360854.75,high
0,202,0,3,1380945.0,high,2360854.75,high
0,202,0,3,1139180.0,high,2360854.75,high
0,202,0,3,1100129.0,high,2360854.75,high
0,202,0,3,1189371.0,high,2360854.75,high
0,202,0,3,1579012.0,high,2360854.75,high
0,202,0,3,1151102.0,high,2360854.5,high
0,202,0,3,1430933.0,high,2360854.5,high
0,80,0,3,1110518.0,high,2337067.75,high
0,80,0,3,1223194.0,high,2337067.75,high
0,78,0,3,992373.0,high,2337171.25,high
0,78,0,3,1293730.0,high,2337171.25,high
0,186,0,3,1557675.0,high,2357382.5,high
0,186,0,3,1630125.0,high,2357382.5,high
0,195,0,3,1577310.0,high,2359335.75,high
0,195,0,3,1939900.0,high,2359335.75,high
0,18,0,3,2610913.0,high,2340277.5,high
0,18,0,3,2403660.0,high,2340277.5,high
0,18,0,3,2471688.0,high,2340277.5,high
0,18,0,3,2415106.0,high,2340277.5,high
0,18,0,3,2288600.0,high,2340277.5,high
0,189,0,3,1945718.0,high,2358033.75,high
0,189,0,3,1566713.0,high,2358033.75,high
0,189,0,3,1701221.0,high,2358033.75,high
0,189,0,3,2080400.0,high,2358033.75,high
0,189,0,3,1742042.0,high,2358033.75,high
0,189,0,3,1709322.0,high,2358033.75,high
0,189,0,3,1607306.0,high,2358033.75,high
0,189,0,3,2291397.0,high,2358033.75,high
0,189,0,3,1677674.0,high,2358033.75,high
0,189,0,3,2123386.0,high,2358033.75,high
0,128,0,3,1380480.0,high,2344797.0,high
0,128,0,3,1592328.0,high,2344797.0,high
0,128,0,3,1723729.0,high,2344797.0,high
0,128,0,3,1641541.0,high,2344797.0,high
0,128,0,3,1434400.0,high,2344797.0,high
0,128,0,3,1833181.0,high,2344797.0,high
0,128,0,3,1896835.0,high,2344797.0,high
0,128,0,3,1146574.0,high,2344797.0,high
0,128,0,3,1292837.0,high,2344797.0,high
0,128,0,3,1097944.0,high,2344797.0,high
0,128,0,3,907322.0,high,2344797.0,high
0,128,0,3,1743753.0,high,2344797.0,high
0,128,0,3,1207455.0,high,2344797.0,high
0,128,0,3,1915686.0,high,2344797.0,high
0,128,0,3,1844114.0,high,2344797.0,high
0,128,0,3,2046759.0,high,2344797.0,high
0,128,0,3,1657326.0,high,2344797.0,high
0,211,0,3,1897455.0,high,2362807.75,high
0,211,0,3,2220500.0,high,2362807.75,high
0,211,0,3,2118946.0,high,2362807.75,high
0,54,0,3,2575563.0,high,2338413.75,high
0,164,0,3,1850084.0,high,2352608.75,high
0,153,0,3,1171167.0,high,2350221.75,high
0,55,0,3,2717127.0,high,2338361.75,high
0,142,0,3,1348086.0,high,2347834.75,high
0,57,0,3,1648692.0,high,2338258.5,high
0,0,0,3,2107605.0,high,2341209.25,high
0,0,0,3,1554823.0,high,2341209.25,high
0,0,0,3,1780252.0,high,2341209.25,high
0,56,0,3,2533531.0,high,2338310.25,high
0,23,0,3,1808894.0,high,2340018.5,high
0,23,0,3,1819030.0,high,2340018.5,high
0,23,0,3,2134472.0,high,2340018.5,high
0,23,0,3,2847231.0,high,2340018.5,high
0,23,0,3,1673368.0,high,2340018.5,high
0,83,0,3,2147660.0,high,2337110.0,high
0,170,0,3,2586700.0,high,2353910.75,high
0,187,0,3,1783954.0,high,2357599.75,high
0,126,0,3,1860918.0,high,2344363.0,high
0,192,0,3,1540195.0,high,2358684.75,high
0,176,0,3,1478131.0,high,2355212.75,high
0,176,0,3,1642503.0,high,2355212.75,high
0,176,0,3,1338176.0,high,2355212.75,high
0,169,0,3,1686975.0,high,2353693.75,high
0,197,0,3,1219575.0,high,2359769.75,high
0,197,0,3,1287840.0,high,2359769.75,high
0,197,0,3,1298063.0,high,2359769.75,high
0,197,0,3,1304100.0,high,2359769.75,high
0,87,0,3,1093818.0,high,2337501.75,high
0,87,0,3,2132558.0,high,2337501.75,high
0,134,0,3,1460436.0,high,2346098.75,high
0,134,0,3,1425291.0,high,2346098.75,high
0,134,0,3,1499659.0,high,2346098.75,high
0,134,0,3,1893154.0,high,2346098.75,high
0,85,0,3,1781937.0,high,2337251.25,high
0,82,0,3,2351500.0,high,2337074.75,high
0,76,0,3,2032500.0,high,2337274.75,high
0,76,0,3,1739730.0,high,2337274.75,high
0,76,0,3,2018526.0,high,2337274.75,high
0,79,0,3,1311523.0,high,2337119.25,high
0,198,0,3,1985563.0,high,2359986.5,high
0,59,0,3,2219800.0,high,2338155.0,high
0,59,0,3,2385900.0,high,2338155.0,high
0,61,0,3,2058471.0,high,2338051.5,high
0,178,0,3,1644995.0,high,2355646.75,high
0,156,0,3,1534741.0,high,2350872.75,high
0,156,0,3,1290284.0,high,2350872.75,high
0,203,0,3,1780471.0,high,2361071.75,high
0,203,0,3,2073279.0,high,2361071.75,high
0,81,0,3,1484124.0,high,2337039.75,high
0,162,0,3,1547101.0,high,2352174.75,high
0,154,0,3,2467700.0,high,2350439.0,high
0,174,0,3,2655575.0,high,2354778.75,high
0,58,0,3,1884651.0,high,2338206.75,high
0,72,0,3,1285568.0,high,2337482.25,high
0,165,0,3,2625397.0,high,2352825.75,high
0,21,0,3,1865001.0,high,2340122.0,high
0,190,0,3,2081578.0,high,2358250.5,high
0,163,0,3,1704074.0,high,2352391.75,high
0,216,0,3,1789712.0,high,2363892.25,high
0,60,0,3,2547712.0,high,2338103.25,high
0,173,0,3,2357000.0,high,2354561.75,high
0,172,0,3,2577782.0,high,2354344.75,high
0,206,0,3,1830802.0,high,2361722.5,high
0,206,0,3,1532515.0,high,2361722.5,high
0,204,0,3,2114930.0,high,2361288.5,high
0,11,0,3,4216420.0,high,2340640.25,high
1,92,2,2,1003400.0,high,914135.25,high
